"country_name","country_iso_a2","country_iso_a3","continent","un_region","wb_region","lon","lat","poly_no"
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",113.721255324358,-24.9989388974021,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",113.625343866024,-24.6839710425832,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",113.393523390763,-24.3847644996133,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",113.502043898576,-23.8063501929703,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",113.706992629045,-23.5602153459641,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",113.843418410296,-23.0599874813787,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",113.736551548316,-22.4754753557254,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",114.149756300922,-21.755881036061,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",114.225307244933,-22.5174882951786,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",114.647762078919,-21.8295199520769,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",115.460167270979,-21.4951734351485,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",115.947372674627,-21.0686878394437,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",116.711615431792,-20.7016818173068,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",117.166316359528,-20.6235987281138,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",117.441545037914,-20.7468986955622,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",118.229558953933,-20.3742082658732,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",118.836085239743,-20.2633106421748,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",118.987807244952,-20.0442025692573,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",119.252493931151,-19.9529419898298,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",119.805225050945,-19.976506442955,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",120.856220330897,-19.6837077775892,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",121.399856398607,-19.2397555477697,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",121.655137974129,-18.7053178850071,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",122.241665480642,-18.1976486141718,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",122.286623976736,-17.7986032040139,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",122.312772251475,-17.2549671363034,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",123.012574497572,-16.4051998836959,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",123.433789097183,-17.2685580379962,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",123.859344517107,-17.0690353329173,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",123.503242222183,-16.5965060360404,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",123.817073195492,-16.111316013252,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",124.2582865744,-16.3279436174196,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",124.379726190286,-15.567059828354,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",124.92615278534,-15.0751001929353,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",125.167275018414,-14.68039560309,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",125.670086704614,-14.510070082256,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",125.685796340031,-14.2306556128538,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",126.125149367376,-14.347340996969,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",126.14282270722,-14.0959868303012,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",126.582589146024,-13.9527914364204,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",127.065867140817,-13.8179676245709,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",127.804633416862,-14.276906019755,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",128.359689976109,-14.8691696102523,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",128.985543247596,-14.8759908993147,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",129.62147342338,-14.9697836239246,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",129.409600050983,-14.420669854391,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",129.888640578329,-13.6187033016535,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",130.339465773643,-13.3573755835535,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",130.183506300986,-13.1075200334223,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",130.617795037967,-12.5363921037325,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",131.22349450086,-12.1836487769081,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",131.73509118055,-12.3024528947472,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",132.575298293183,-12.114040622611,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",132.557211541881,-11.6030123836767,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",131.824698114144,-11.2737818335451,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",132.357223748911,-11.1285193823726,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",133.019560581596,-11.3764112280768,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",133.550845981989,-11.7865153947451,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",134.393068475482,-12.0423654110222,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",134.678632440327,-11.9411829565947,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",135.298491245668,-12.2486060522991,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",135.882693312728,-11.9622669409698,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",136.258380975489,-12.0493417293816,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",136.492475213772,-11.8572087541204,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",136.951620314685,-12.3519589168827,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",136.685124953356,-12.8872234025621,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",136.305406528875,-13.2912297502199,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",135.961758254134,-13.3245093726159,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",136.077616815333,-13.7242782528258,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",135.783836297753,-14.2239893530882,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",135.428664178611,-14.7154322241839,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",135.500184360903,-14.9977405737944,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",136.295174595281,-15.5502649878591,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",137.06536014216,-15.8707622209334,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",137.580470819245,-16.2150822892941,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",138.303217401279,-16.8076042619527,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",138.585164015863,-16.8066224097392,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",139.108542922116,-17.0626791317454,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",139.260574985918,-17.3716008439862,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",140.215245396078,-17.7108049455501,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",140.875463495039,-17.3690686988039,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",141.071110467696,-16.8320472144267,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",141.274095493739,-16.3888701310916,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",141.398222284104,-15.8405315080426,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",141.702183058845,-15.0449211564769,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",141.563380161709,-14.5613331030895,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",141.635520461188,-14.2703947892863,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",141.519868605719,-13.6980783016538,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",141.650920038011,-12.9446875952706,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",141.842691278246,-12.7415475399312,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",141.686990187751,-12.4076144344611,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",141.928629185148,-11.8774659155788,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",142.118488397388,-11.3280420874516,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",142.143706496346,-11.0427365047681,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",142.515260044525,-10.6681857235166,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",142.797310011974,-11.1573548315915,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",142.866763136974,-11.7847067196149,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",143.115946893486,-11.9056295711779,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",143.158631626559,-12.3256556128462,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",143.5221236513,-12.8343584123274,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",143.597157830988,-13.4004220516526,2
"Australia","AU","AUS","Oceania","Oceania","East Asia & Pacific",143.5618111513,-13.7636556942322,2
"Austria","AT","AUT","Europe","Europe","Europe & Central Asia",16.979666782304,48.1234970159763,1
"Austria","AT","AUT","Europe","Europe","Europe & Central Asia",16.9037541032673,47.7148656276283,1
"Austria","AT","AUT","Europe","Europe","Europe & Central Asia",16.3405843441504,47.7129019232012,1
"Austria","AT","AUT","Europe","Europe","Europe & Central Asia",16.5342676123804,47.4961709661691,1
"Austria","AT","AUT","Europe","Europe","Europe & Central Asia",16.2022982113374,46.852385972677,1
"Austria","AT","AUT","Europe","Europe","Europe & Central Asia",16.0116638526127,46.6836107448117,1
"Austria","AT","AUT","Europe","Europe","Europe & Central Asia",15.137091912505,46.658702704447,1
"Austria","AT","AUT","Europe","Europe","Europe & Central Asia",14.6324715511748,46.4318173284695,1
"Austria","AT","AUT","Europe","Europe","Europe & Central Asia",13.8064754574215,46.5093061386912,1
"Austria","AT","AUT","Europe","Europe","Europe & Central Asia",12.3764852230408,46.7675591090699,1
"Austria","AT","AUT","Europe","Europe","Europe & Central Asia",12.1530880062431,47.1153931748265,1
"Austria","AT","AUT","Europe","Europe","Europe & Central Asia",11.1648279150933,46.9415794948127,1
"Austria","AT","AUT","Europe","Europe","Europe & Central Asia",11.0485559424365,46.7513585475463,1
"Austria","AT","AUT","Europe","Europe","Europe & Central Asia",10.4427014502466,46.8935462509974,1
"Austria","AT","AUT","Europe","Europe","Europe & Central Asia",9.93244835779666,46.920728054383,1
"Austria","AT","AUT","Europe","Europe","Europe & Central Asia",9.47996951664902,47.1028099635634,1
"Austria","AT","AUT","Europe","Europe","Europe & Central Asia",9.63293175623298,47.34760122333,1
"Austria","AT","AUT","Europe","Europe","Europe & Central Asia",9.59422610844635,47.5250580918203,1
"Austria","AT","AUT","Europe","Europe","Europe & Central Asia",9.89606814946319,47.5801968450757,1
"Austria","AT","AUT","Europe","Europe","Europe & Central Asia",10.4020837744652,47.3024876979392,1
"Austria","AT","AUT","Europe","Europe","Europe & Central Asia",10.5445040218616,47.5663992376538,1
"Austria","AT","AUT","Europe","Europe","Europe & Central Asia",11.4264140153547,47.523766181013,1
"Austria","AT","AUT","Europe","Europe","Europe & Central Asia",12.1413574561128,47.7030834010658,1
"Austria","AT","AUT","Europe","Europe","Europe & Central Asia",12.6207597184845,47.6723876002844,1
"Austria","AT","AUT","Europe","Europe","Europe & Central Asia",12.9326269873659,47.467645575544,1
"Austria","AT","AUT","Europe","Europe","Europe & Central Asia",13.0258512712205,47.6375835231358,1
"Austria","AT","AUT","Europe","Europe","Europe & Central Asia",12.8841028174439,48.2891458196879,1
"Austria","AT","AUT","Europe","Europe","Europe & Central Asia",13.243357374737,48.4161148138291,1
"Austria","AT","AUT","Europe","Europe","Europe & Central Asia",13.5959456722644,48.8771719427371,1
"Austria","AT","AUT","Europe","Europe","Europe & Central Asia",14.3388977393247,48.5553052842072,1
"Austria","AT","AUT","Europe","Europe","Europe & Central Asia",14.9014473812541,48.9644017604458,1
"Austria","AT","AUT","Europe","Europe","Europe & Central Asia",15.253415561594,49.0390742051076,1
"Austria","AT","AUT","Europe","Europe","Europe & Central Asia",16.0296472510502,48.7338990342079,1
"Austria","AT","AUT","Europe","Europe","Europe & Central Asia",16.4992826677188,48.7858080104451,1
"Austria","AT","AUT","Europe","Europe","Europe & Central Asia",16.9602881201946,48.5969823268506,1
"Austria","AT","AUT","Europe","Europe","Europe & Central Asia",16.879982944413,48.4700133327095,1
"Austria","AT","AUT","Europe","Europe","Europe & Central Asia",16.979666782304,48.1234970159763,1
"Azerbaijan","AZ","AZE","Asia","Asia","Europe & Central Asia",45.0019873390568,39.7400035670496,1
"Azerbaijan","AZ","AZE","Asia","Asia","Europe & Central Asia",45.2981449725214,39.4717512070224,1
"Azerbaijan","AZ","AZE","Asia","Asia","Europe & Central Asia",45.739978468617,39.4739991318272,1
"Azerbaijan","AZ","AZE","Asia","Asia","Europe & Central Asia",45.7353792661431,39.3197191432198,1
"Azerbaijan","AZ","AZE","Asia","Asia","Europe & Central Asia",46.1436230812488,38.7412014837122,1
"Azerbaijan","AZ","AZE","Asia","Asia","Europe & Central Asia",45.4577217954387,38.8741391057831,1
"Azerbaijan","AZ","AZE","Asia","Asia","Europe & Central Asia",44.9526880226503,39.3357646754464,1
"Azerbaijan","AZ","AZE","Asia","Asia","Europe & Central Asia",44.793989699082,39.713002631177,1
"Azerbaijan","AZ","AZE","Asia","Asia","Europe & Central Asia",45.0019873390568,39.7400035670496,1
"Azerbaijan","AZ","AZE","Asia","Asia","Europe & Central Asia",47.3733154640662,41.2197323675113,2
"Azerbaijan","AZ","AZE","Asia","Asia","Europe & Central Asia",47.8156657244847,41.1514161240214,2
"Azerbaijan","AZ","AZE","Asia","Asia","Europe & Central Asia",47.987283156126,41.4058192001942,2
"Azerbaijan","AZ","AZE","Asia","Asia","Europe & Central Asia",48.5843526548263,41.8088695338547,2
"Azerbaijan","AZ","AZE","Asia","Asia","Europe & Central Asia",49.1102637062607,41.2822866888005,2
"Azerbaijan","AZ","AZE","Asia","Asia","Europe & Central Asia",49.6189148293096,40.57292430273,2
"Azerbaijan","AZ","AZE","Asia","Asia","Europe & Central Asia",50.0848295428531,40.5261571315058,2
"Azerbaijan","AZ","AZE","Asia","Asia","Europe & Central Asia",50.3928210793127,40.2565611842391,2
"Azerbaijan","AZ","AZE","Asia","Asia","Europe & Central Asia",49.5692021014448,40.1761009791607,2
"Azerbaijan","AZ","AZE","Asia","Asia","Europe & Central Asia",49.3952592303504,39.3994817164622,2
"Azerbaijan","AZ","AZE","Asia","Asia","Europe & Central Asia",49.2232283872507,39.0492188583879,2
"Azerbaijan","AZ","AZE","Asia","Asia","Europe & Central Asia",48.8565324237076,38.8154863551318,2
"Azerbaijan","AZ","AZE","Asia","Asia","Europe & Central Asia",48.8832491392025,38.3202452662626,2
"Azerbaijan","AZ","AZE","Asia","Asia","Europe & Central Asia",48.6343754412848,38.2703775091009,2
"Azerbaijan","AZ","AZE","Asia","Asia","Europe & Central Asia",48.0107442563865,38.7940147975145,2
"Azerbaijan","AZ","AZE","Asia","Asia","Europe & Central Asia",48.3555294126379,39.2887649602769,2
"Azerbaijan","AZ","AZE","Asia","Asia","Europe & Central Asia",48.0600952492253,39.5822354192624,2
"Azerbaijan","AZ","AZE","Asia","Asia","Europe & Central Asia",47.6850793800831,39.5083639593012,2
"Azerbaijan","AZ","AZE","Asia","Asia","Europe & Central Asia",46.505719842318,38.7706053736863,2
"Azerbaijan","AZ","AZE","Asia","Asia","Europe & Central Asia",46.4834989764325,39.4641547714755,2
"Azerbaijan","AZ","AZE","Asia","Asia","Europe & Central Asia",46.0345341326807,39.6280207382731,2
"Azerbaijan","AZ","AZE","Asia","Asia","Europe & Central Asia",45.6100122414029,39.8999938014252,2
"Azerbaijan","AZ","AZE","Asia","Asia","Europe & Central Asia",45.8919071795551,40.21847565364,2
"Azerbaijan","AZ","AZE","Asia","Asia","Europe & Central Asia",45.3591748390582,40.5615038111935,2
"Azerbaijan","AZ","AZE","Asia","Asia","Europe & Central Asia",45.5603511899705,40.812289537106,2
"Azerbaijan","AZ","AZE","Asia","Asia","Europe & Central Asia",45.1794958839794,40.9853539088514,2
"Azerbaijan","AZ","AZE","Asia","Asia","Europe & Central Asia",44.9724800962182,41.2481285670556,2
"Azerbaijan","AZ","AZE","Asia","Asia","Europe & Central Asia",45.2174263852816,41.411451931314,2
"Azerbaijan","AZ","AZE","Asia","Asia","Europe & Central Asia",45.9626005389304,41.1238725856098,2
"Azerbaijan","AZ","AZE","Asia","Asia","Europe & Central Asia",46.501637404167,41.0644446884741,2
"Azerbaijan","AZ","AZE","Asia","Asia","Europe & Central Asia",46.6379081561206,41.1816726751282,2
"Azerbaijan","AZ","AZE","Asia","Asia","Europe & Central Asia",46.145431756379,41.7228024358726,2
"Azerbaijan","AZ","AZE","Asia","Asia","Europe & Central Asia",46.4049507993488,41.8606751572273,2
"Azerbaijan","AZ","AZE","Asia","Asia","Europe & Central Asia",46.6860705910167,41.8271371526699,2
"Azerbaijan","AZ","AZE","Asia","Asia","Europe & Central Asia",47.3733154640662,41.2197323675113,2
"Burundi","BI","BDI","Africa","Africa","Sub-Saharan Africa",29.3399975929003,-4.49998341229409,1
"Burundi","BI","BDI","Africa","Africa","Sub-Saharan Africa",29.2763839047491,-3.29390715903406,1
"Burundi","BI","BDI","Africa","Africa","Sub-Saharan Africa",29.0249263852168,-2.83925790773016,1
"Burundi","BI","BDI","Africa","Africa","Sub-Saharan Africa",29.6321761410786,-2.9178577612461,1
"Burundi","BI","BDI","Africa","Africa","Sub-Saharan Africa",29.9383590024079,-2.34848683025424,1
"Burundi","BI","BDI","Africa","Africa","Sub-Saharan Africa",30.469696079233,-2.41385751710346,1
"Burundi","BI","BDI","Africa","Africa","Sub-Saharan Africa",30.5276770362645,-2.80763193116753,1
"Burundi","BI","BDI","Africa","Africa","Sub-Saharan Africa",30.7430127296247,-3.03428476319969,1
"Burundi","BI","BDI","Africa","Africa","Sub-Saharan Africa",30.752262811005,-3.35932952231557,1
"Burundi","BI","BDI","Africa","Africa","Sub-Saharan Africa",30.5055595232436,-3.56856739666536,1
"Burundi","BI","BDI","Africa","Africa","Sub-Saharan Africa",30.1163326352212,-4.09013762778724,1
"Burundi","BI","BDI","Africa","Africa","Sub-Saharan Africa",29.7535124040999,-4.45238941815328,1
"Burundi","BI","BDI","Africa","Africa","Sub-Saharan Africa",29.3399975929003,-4.49998341229409,1
"Belgium","BE","BEL","Europe","Europe","Europe & Central Asia",3.31497114422854,51.3457809515361,1
"Belgium","BE","BEL","Europe","Europe","Europe & Central Asia",4.04707116050753,51.2672586126686,1
"Belgium","BE","BEL","Europe","Europe","Europe & Central Asia",4.97399132652691,51.4750237086981,1
"Belgium","BE","BEL","Europe","Europe","Europe & Central Asia",5.60697594567,51.0372984889698,1
"Belgium","BE","BEL","Europe","Europe","Europe & Central Asia",6.15665815595878,50.8037210150106,1
"Belgium","BE","BEL","Europe","Europe","Europe & Central Asia",6.04307335778111,50.1280516627942,1
"Belgium","BE","BEL","Europe","Europe","Europe & Central Asia",5.78241743330091,50.0903278672212,1
"Belgium","BE","BEL","Europe","Europe","Europe & Central Asia",5.67405195478483,49.5294835475575,1
"Belgium","BE","BEL","Europe","Europe","Europe & Central Asia",4.79922163251581,49.9853730332364,1
"Belgium","BE","BEL","Europe","Europe","Europe & Central Asia",4.28602298342508,49.9074966497726,1
"Belgium","BE","BEL","Europe","Europe","Europe & Central Asia",3.58818444175569,50.3789924180036,1
"Belgium","BE","BEL","Europe","Europe","Europe & Central Asia",3.1232515804258,50.7803632676146,1
"Belgium","BE","BEL","Europe","Europe","Europe & Central Asia",2.65842207196027,50.7968480495157,1
"Belgium","BE","BEL","Europe","Europe","Europe & Central Asia",2.51357303224614,51.1485061712618,1
"Belgium","BE","BEL","Europe","Europe","Europe & Central Asia",3.31497114422854,51.3457809515361,1
"Benin","BJ","BEN","Africa","Africa","Sub-Saharan Africa",2.69170169435625,6.25881724692863,1
"Benin","BJ","BEN","Africa","Africa","Sub-Saharan Africa",1.86524051271232,6.14215770102973,1
"Benin","BJ","BEN","Africa","Africa","Sub-Saharan Africa",1.61895063640924,6.83203807212624,1
"Benin","BJ","BEN","Africa","Africa","Sub-Saharan Africa",1.66447757325838,9.12859039960938,1
"Benin","BJ","BEN","Africa","Africa","Sub-Saharan Africa",1.46304284018467,9.33462433515709,1
"Benin","BJ","BEN","Africa","Africa","Sub-Saharan Africa",1.42506066245014,9.825395412633,1
"Benin","BJ","BEN","Africa","Africa","Sub-Saharan Africa",1.07779503744874,10.175606594275,1
"Benin","BJ","BEN","Africa","Africa","Sub-Saharan Africa",0.772335646171484,10.4708082137424,1
"Benin","BJ","BEN","Africa","Africa","Sub-Saharan Africa",0.899563022474069,10.9973393823643,1
"Benin","BJ","BEN","Africa","Africa","Sub-Saharan Africa",1.24346967937649,11.1105107690835,1
"Benin","BJ","BEN","Africa","Africa","Sub-Saharan Africa",1.44717817547107,11.5477192244889,1
"Benin","BJ","BEN","Africa","Africa","Sub-Saharan Africa",1.93598554851988,11.6411502140726,1
"Benin","BJ","BEN","Africa","Africa","Sub-Saharan Africa",2.15447350424992,11.9401500513133,1
"Benin","BJ","BEN","Africa","Africa","Sub-Saharan Africa",2.49016360841793,12.2330520695437,1
"Benin","BJ","BEN","Africa","Africa","Sub-Saharan Africa",2.84864301922667,12.2356358911583,1
"Benin","BJ","BEN","Africa","Africa","Sub-Saharan Africa",3.61118045412556,11.660167141156,1
"Benin","BJ","BEN","Africa","Africa","Sub-Saharan Africa",3.57221642417747,11.3279393579515,1
"Benin","BJ","BEN","Africa","Africa","Sub-Saharan Africa",3.79711225751171,10.7347455916731,1
"Benin","BJ","BEN","Africa","Africa","Sub-Saharan Africa",3.6000700211828,10.3321861841194,1
"Benin","BJ","BEN","Africa","Africa","Sub-Saharan Africa",3.70543826662592,10.0632103540402,1
"Benin","BJ","BEN","Africa","Africa","Sub-Saharan Africa",3.2203515967021,9.4441525333997,1
"Benin","BJ","BEN","Africa","Africa","Sub-Saharan Africa",2.91230838381026,9.13760793704432,1
"Benin","BJ","BEN","Africa","Africa","Sub-Saharan Africa",2.72379275880951,8.50684540448971,1
"Benin","BJ","BEN","Africa","Africa","Sub-Saharan Africa",2.74906253420022,7.87073436119289,1
"Benin","BJ","BEN","Africa","Africa","Sub-Saharan Africa",2.69170169435625,6.25881724692863,1
"Burkina Faso","BF","BFA","Africa","Africa","Sub-Saharan Africa",-2.82749630371271,9.64246084231978,1
"Burkina Faso","BF","BFA","Africa","Africa","Sub-Saharan Africa",-3.51189897298627,9.90032623945622,1
"Burkina Faso","BF","BFA","Africa","Africa","Sub-Saharan Africa",-3.98044918457669,9.8623440617217,1
"Burkina Faso","BF","BFA","Africa","Africa","Sub-Saharan Africa",-4.33024695476038,9.61083486575714,1
"Burkina Faso","BF","BFA","Africa","Africa","Sub-Saharan Africa",-4.77988359213197,9.82198476810174,1
"Burkina Faso","BF","BFA","Africa","Africa","Sub-Saharan Africa",-4.9546532861431,10.1527139347697,1
"Burkina Faso","BF","BFA","Africa","Africa","Sub-Saharan Africa",-5.40434159994697,10.3707368026091,1
"Burkina Faso","BF","BFA","Africa","Africa","Sub-Saharan Africa",-5.47056494792901,10.951269842976,1
"Burkina Faso","BF","BFA","Africa","Africa","Sub-Saharan Africa",-5.19784257650865,11.3751457788501,1
"Burkina Faso","BF","BFA","Africa","Africa","Sub-Saharan Africa",-5.22094194174312,11.7138589543072,1
"Burkina Faso","BF","BFA","Africa","Africa","Sub-Saharan Africa",-4.4271661035238,12.5426455754043,1
"Burkina Faso","BF","BFA","Africa","Africa","Sub-Saharan Africa",-4.28040503581488,13.2284435083497,1
"Burkina Faso","BF","BFA","Africa","Africa","Sub-Saharan Africa",-4.00639075358723,13.4724854598481,1
"Burkina Faso","BF","BFA","Africa","Africa","Sub-Saharan Africa",-3.52280270019986,13.3376616479986,1
"Burkina Faso","BF","BFA","Africa","Africa","Sub-Saharan Africa",-3.10370683431276,13.5412667912286,1
"Burkina Faso","BF","BFA","Africa","Africa","Sub-Saharan Africa",-2.96769446452058,13.7981503361515,1
"Burkina Faso","BF","BFA","Africa","Africa","Sub-Saharan Africa",-2.19182451009039,14.2464175480674,1
"Burkina Faso","BF","BFA","Africa","Africa","Sub-Saharan Africa",-2.00103512206877,14.5590082870009,1
"Burkina Faso","BF","BFA","Africa","Africa","Sub-Saharan Africa",-1.06636349120566,14.9738150090078,1
"Burkina Faso","BF","BFA","Africa","Africa","Sub-Saharan Africa",-0.515854458000348,15.1161577417557,1
"Burkina Faso","BF","BFA","Africa","Africa","Sub-Saharan Africa",-0.26625729003058,14.9243089868721,1
"Burkina Faso","BF","BFA","Africa","Africa","Sub-Saharan Africa",0.374892205414682,14.9289081893461,1
"Burkina Faso","BF","BFA","Africa","Africa","Sub-Saharan Africa",0.295646396495101,14.4442349308807,1
"Burkina Faso","BF","BFA","Africa","Africa","Sub-Saharan Africa",0.429927605805517,13.9887330184439,1
"Burkina Faso","BF","BFA","Africa","Africa","Sub-Saharan Africa",0.993045688490071,13.3357496200038,1
"Burkina Faso","BF","BFA","Africa","Africa","Sub-Saharan Africa",1.02410322429748,12.8518256698066,1
"Burkina Faso","BF","BFA","Africa","Africa","Sub-Saharan Africa",2.17710778159378,12.6250178084775,1
"Burkina Faso","BF","BFA","Africa","Africa","Sub-Saharan Africa",2.15447350424992,11.9401500513133,1
"Burkina Faso","BF","BFA","Africa","Africa","Sub-Saharan Africa",1.93598554851988,11.6411502140726,1
"Burkina Faso","BF","BFA","Africa","Africa","Sub-Saharan Africa",1.44717817547107,11.5477192244889,1
"Burkina Faso","BF","BFA","Africa","Africa","Sub-Saharan Africa",1.24346967937649,11.1105107690835,1
"Burkina Faso","BF","BFA","Africa","Africa","Sub-Saharan Africa",0.899563022474069,10.9973393823643,1
"Burkina Faso","BF","BFA","Africa","Africa","Sub-Saharan Africa",0.023802524423701,11.0186817489008,1
"Burkina Faso","BF","BFA","Africa","Africa","Sub-Saharan Africa",-0.438701544588582,11.0983409692787,1
"Burkina Faso","BF","BFA","Africa","Africa","Sub-Saharan Africa",-0.761575893548183,10.9369296330151,1
"Burkina Faso","BF","BFA","Africa","Africa","Sub-Saharan Africa",-1.20335771321143,11.0098192407627,1
"Burkina Faso","BF","BFA","Africa","Africa","Sub-Saharan Africa",-2.94040930827046,10.9626903345126,1
"Burkina Faso","BF","BFA","Africa","Africa","Sub-Saharan Africa",-2.96389624674711,10.3953347843801,1
